JoinField,JoinField2,JoinField3,Jurisdiction,Precinct,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,prog_score,estimated_turnout_high,estimated_turnout,estimated_turnout_low,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct
COOK:8300042,COOK:8300042,COOK:Northfield Precinct 42,COOK,Northfield Precinct 42,0.458052553,0.401320317,0.040389796,0.09773935,0.037898949,0.003728212,0.4667,0.7531,0.2469,0.7185,0.0256,0,0.0328,0.2211,0.050537573,0.159398832,0.071794968,0.096744946,0.064555355,0.100484252,0.184329655,0.192290984,0.079863435,0.031157145,1.46E-05,0.014024715,0.088713151,0.001564654,0.043586917,0.048248315,0.043588413,1.13E-06,0.07787173,0.034333065,0.127717844,0.121459279,0.076339817,0.104345344,0.187033877,,-0.348155814,330,220,147,0.45592,0.297434003,65,0.52282,0.306591052,63,0.0194,0.15683062,32,0.00102,0.070383495,14,0.00046,0.045112313,9,0.0003,0.054475236,11,8.00E-05,0.034536878,7,532.2333135,530.3640773,5.222285474,3.737846662,1.484438812,0.009812023,0.007022948,0.002789075
COOK:8100037,COOK:8100037,COOK:New Trier Precinct 37,COOK,New Trier Precinct 37,0.855222204,0.037238683,0.00645333,0.090407682,0.00532959,4.05E-06,0.6787,0.7817,0.2183,0.3192,0.1539,0.0168,0.0212,0.4768,0.058869202,0.137905843,0.029851859,0.061724501,0.077822411,0.141577857,0.250778165,0.186291965,0.055141435,0.070255118,0.074671979,0.040960089,2.74E-05,3.71E-05,0.007334893,0.021982192,0.007370206,0.007321773,0.010333149,0.055697484,0.190457886,0.022148947,0.029360327,0.099769746,0.362235017,,-0.223720057,494,329,219,0.45916,0.299663084,99,0.5203,0.306862368,63,0.01892,0.156247111,32,0.0011,0.068671454,14,0.00026,0.044683652,9,0.0002,0.054874387,11,6.00E-05,0.034630606,7,413.224708,413.0254857,3.576939002,2.188743619,1.388195383,0.00865616,0.005296739,0.00335942
MCHENRY:ALG 3,MCHENRY:ALGONQUIN ALG 03,MCHENRY:ALG 3,MCHENRY,ALG 3,0.885550982,0.063047531,0.007852765,0.011900571,0.024818151,0.002399854,0.1647,0.8806,0.1194,0.7952,0,0,0,0.2043,0.198973587,0.171829748,0.065243481,0.226713332,0.05060203,0.078330558,0.089111297,0.075464236,0.043731732,0.062431221,0.000476239,0.020436782,0.023214117,0.023418102,0.033374615,0.025426918,0.005915123,0.045075884,0.063523875,0.13697168,0.128053567,0.162146466,0.152506622,0.056377281,0.060651507,,-0.61648383,207,138,92,0.79658,0.341840768,47,0.18314,0.254345643,52,0.01888,0.160229644,33,0.00048,0.060555495,12,0.00048,0.060333867,12,0.00012,0.055640906,11,0.00032,0.034867372,7,381.4716708,380.1027591,3.650403901,1.82507911,1.82532479,0.009569266,0.004784311,0.004784955
COOK:8300056,COOK:8300056,COOK:Northfield Precinct 56,COOK,Northfield Precinct 56,0.807809316,0.039024912,0.006489915,0.130863025,0.00146022,0.002159473,0.6549,0.8265,0.1735,0.7243,0.0332,0,0,0.2377,0.050589559,0.106523409,0.03874472,0.065634592,0.109169878,0.139351666,0.197921742,0.185571135,0.106493298,0.056246107,2.95E-06,2.54E-05,0.009798686,0.006495127,0.057321764,0.008678761,0.016239832,0,0.090896324,0.044345746,0.129815519,0.219506619,0.082225419,0.037939511,0.240462262,,-0.093863268,456,304,203,0.4556,0.298466988,91,0.52496,0.307439558,63,0.01782,0.156184417,32,0.00078,0.069453965,14,0.00042,0.045205902,9,0.00014,0.054739899,11,0.00028,0.034387573,7,292.6914954,291.6340172,2.908152111,2.114906697,0.793245414,0.009935895,0.00722572,0.002710176
COOK:9600017,COOK:9600017,COOK:Wheeling Precinct 17,COOK,Wheeling Precinct 17,0.472378325,0.171713979,0.02522323,0.323316003,0.015762567,0.000525979,0.3735,0.7043,0.2957,0.7231,0.0703,0,0,0.1568,0.139409742,0.111446566,0.082805081,0.220771074,0.168714144,0.09954949,0.117912694,0.052001208,0.007389999,0.036527567,0.000168671,0.047419443,0.01945834,0.015964884,0.047358892,0.007290931,0.007285935,0.040042503,0.058519412,0.041413618,0.116648186,0.18343588,0.204134853,0.070946498,0.103384384,,-0.677047467,294,196,131,0.80044,0.342517351,67,0.1815,0.254525901,52,0.01664,0.157370535,32,0.0005,0.061974729,13,0.00064,0.060669906,12,0.00018,0.056136383,12,0.0001,0.035776188,7,346.715378,345.5835202,3.622439441,0.905772534,2.716666907,0.010447876,0.002612438,0.007835438
COOK:9600079,COOK:9600079,COOK:Wheeling Precinct 79,COOK,Wheeling Precinct 79,0.487115801,0.16354556,0.036379798,0.302322489,0.022388715,0.000560104,0.3592,0.7412,0.2588,0.7149,0.08,0,0,0.198,0.149264061,0.107747537,0.092181312,0.207119956,0.177061088,0.110528723,0.082908377,0.040943154,0.032245791,0.038343808,0.020734342,0.055929533,0.025887696,0.039371853,0.006293715,0.007261017,0.007254366,6.52E-05,0.09322596,0.067331686,0.094323612,0.113010701,0.219524835,0.14713646,0.064305222,,-0.547446955,311,207,138,0.8002,0.342349785,71,0.18226,0.254855097,53,0.01614,0.157837354,33,0.0005,0.061713407,13,0.00054,0.060476119,12,8.00E-05,0.055731542,11,0.00028,0.035447081,7,630.3279322,628.2684794,6.587949266,1.647932273,4.940016993,0.010451622,0.002614405,0.007837217
MCHENRY:ALG 2,MCHENRY:ALGONQUIN ALG 02,MCHENRY:ALG 2,MCHENRY,ALG 2,0.842105889,0.10513314,0.009878244,0.012806724,0.029006288,7.15E-07,0.3101,0.9366,0.0634,0.7488,0.0263,0,0.0001,0.2081,0.134965386,0.157165114,0.108051343,0.171417952,0.113486578,0.108617588,0.099898646,0.060574871,0.045822522,0.027230151,0.012723528,0.006823858,0.008935761,0.045281012,0.014269463,0.021995242,0.028119875,0.024408925,0.09071513,0.121604908,0.142984854,0.144780664,0.099124603,0.082834786,0.128167239,,-0.492329858,255,170,113,0.80224,0.343861591,58,0.18024,0.25534818,53,0.01612,0.155413235,32,0.00058,0.062650582,13,0.00054,0.060041171,12,0.00014,0.055380576,11,0.00014,0.034999866,7,214.203653,213.4330908,2.2944957,1.218630647,1.075865053,0.010711749,0.005689122,0.005022627
COOK:8300052,COOK:8300052,COOK:Northfield Precinct 52,COOK,Northfield Precinct 52,0.875860308,0.034022258,0.008710947,0.071651705,0.006540303,0.006502374,0.5716,0.8355,0.1645,0.594,0.2151,0,0,0.1889,0.076418456,0.075348498,0.027180237,0.039529994,0.11094645,0.141748363,0.192323138,0.203402666,0.133102199,0.024738325,4.17E-06,0.043901785,0.065932281,0.002746543,0.046700617,0.022003852,0.00827983,1.50E-06,0.137262333,0.019279516,0.07972452,0.115410997,0.063207627,0.016607079,0.354199025,,-0.216510925,383,255,170,0.46226,0.302621792,77,0.52044,0.308963185,64,0.01594,0.153913356,32,0.00062,0.065563083,14,0.00026,0.044764678,9,0.00028,0.05470786,11,0.0002,0.034636086,7,274.0308995,273.060402,2.699115413,1.94099505,0.758120364,0.009849675,0.007083125,0.002766551
COOK:9600072,COOK:9600072,COOK:Wheeling Precinct 72,COOK,Wheeling Precinct 72,0.706153575,0.144718807,0.027976307,0.107989393,0.022195216,0.001645345,0.2121,0.9412,0.0588,0.7342,0.0496,0,0.0101,0.2037,0.112084406,0.153046193,0.159592443,0.139164649,0.105521528,0.210921142,0.080707962,0.007450429,0.03151125,0.022549671,5.56E-06,3.48E-05,1.28E-05,1.07E-05,1.07E-05,1.24E-05,0.010014314,0.082601635,0.05259858,0.047655573,0.2104388,0.135347192,0.140366831,0.29301715,0.005323291,,-0.696448288,330,220,147,0.80142,0.343563582,76,0.1818,0.2551301,53,0.01552,0.155614496,32,0.00058,0.061937252,13,0.00034,0.061017647,13,0.00012,0.055708571,11,0.00022,0.034749281,7,462.9069155,462.9055919,1.728145705,0.691980809,1.036164896,0.003733247,0.00149486,0.002238387
COOK:9600070,COOK:9600070,COOK:Wheeling Precinct 70,COOK,Wheeling Precinct 70,0.790144541,0.099855954,0.019668577,0.083538604,0.007483531,3.81E-06,0.3794,0.9082,0.0918,0.8457,0.0488,0,0,0.1034,0.069650447,0.092415213,0.129503704,0.065936671,0.234571608,0.110623257,0.131944216,0.066335338,0.099019545,0.051989432,0.06385303,0.041402387,0.01899372,0.082712645,0.022518889,0.002421968,0.002440561,0.000100088,0.113498969,0.083978109,0.060547932,0.046313443,0.106362865,0.267185731,0.035680229,,-0.66191567,459,306,204,0.8159,0.348771297,107,0.17198,0.257012456,53,0.01084,0.145157962,30,0.00062,0.067819671,14,0.0005,0.058885493,12,0.0001,0.056068539,12,6.00E-05,0.035328036,7,454.4274932,452.9400845,4.751726587,1.190950729,3.560775858,0.010456512,0.002620772,0.00783574
COOK:9600053,COOK:9600053,COOK:Wheeling Precinct 53,COOK,Wheeling Precinct 53,0.868795182,0.031576895,0.002887785,0.090994449,0.003838392,0.001911566,0.4653,0.9557,0.0443,0.7585,0.0841,0.0024,0,0.147,0.136203557,0.069815324,0.114667362,0.130049985,0.102281154,0.194772457,0.085717716,0.127774545,0.038717901,0.020065156,0.008071197,0.008024684,0.006027645,0.014065839,0.028029029,9.12E-06,0.008010735,0.006019705,0.010098225,0.038075396,0.098210191,0.108279084,0.120231987,0.154260595,0.37252141,,-0.931789748,369,246,164,0.8193,0.349201871,86,0.16856,0.256719515,53,0.01076,0.144176415,30,0.00058,0.068076045,14,0.00048,0.059286007,12,8.00E-05,0.056345833,12,0.00024,0.035112202,7,418.0873753,417.0925239,1.992014736,1.658425536,0.333589201,0.00476459,0.003966696,0.000797894
MCHENRY:ALG 53,MCHENRY:ALGONQUIN ALG 53,MCHENRY:ALG 53,MCHENRY,ALG 53,0.907055465,0.05339254,0.005743521,0.023533986,0.011741913,1.97E-07,0.288,0.9883,0.0117,0.7653,0.0358,0,0,0.1989,0.070153757,0.190346718,0.107106679,0.070819375,0.131309312,0.212608028,0.139546899,0.065758115,0.012351116,0.004949262,0.008527071,0.001791606,0.015073493,0.044402003,0.01074379,0.042721557,0.005123966,0.020791834,0.030766544,0.03065737,0.143304547,0.069622388,0.122535715,0.17741265,0.271576205,,-1.096885395,314,209,139,0.81824,0.349396288,73,0.16968,0.256777712,53,0.01072,0.143831256,30,0.00088,0.067687621,14,0.00036,0.059582811,12,0.0001,0.055676611,11,2.00E-05,0.035543487,7,810.4318785,808.4377286,2.662657611,0.667512391,1.995145219,0.00328548,0.00082365,0.00246183
COOK:9600067,COOK:9600067,COOK:Wheeling Precinct 67,COOK,Wheeling Precinct 67,0.762270365,0.06805901,0.019886044,0.150812438,0.00628059,4.61E-06,0.358,0.932,0.068,0.7964,0.0412,0,0.0062,0.1419,0.127335745,0.128141972,0.034850793,0.19143938,0.102853294,0.083114119,0.195378017,0.103626869,0.033259811,0.038011728,0.026823974,0.006710946,0.020116842,0.026829262,0.011182656,0.008956778,0.008948878,0.01343375,0.078273149,0.07605791,0.114059985,0.098465542,0.06945148,0.252804588,0.149872532,,-0.61961039,254,169,113,0.81628,0.349433665,59,0.17174,0.257224194,53,0.01066,0.144584112,30,0.00066,0.067265519,14,0.00048,0.0593057,12,6.00E-05,0.05581203,11,0.00012,0.035555523,7,304.9580116,304.1305822,1.912126031,1.278893884,0.633232147,0.006270129,0.004193672,0.002076457
COOK:8000072,COOK:8000072,COOK:Maine Precinct 72,COOK,Maine Precinct 72,0.874394889,0.062605402,0.002694988,0.049504102,0.01113711,0.000537073,0.4214,0.7927,0.2073,0.7978,0.0428,0.0037,0.0193,0.1336,0.14108376,0.093666411,0.081429807,0.110550981,0.13361249,0.140761404,0.142556263,0.084289044,0.072049842,0.02356054,0.009339575,0.010449929,0.02779338,0.044064597,0.034522634,0.022556066,0.048498419,0.010855314,0.048084695,0.07593397,0.088594999,0.06556202,0.054214274,0.08465773,0.351311858,,-0.489284684,390,260,173,0.81412,0.34849308,91,0.1738,0.256344109,53,0.01066,0.144177253,30,0.00076,0.068094107,14,0.00038,0.059370884,12,0.0001,0.056313319,12,0.00018,0.035382483,7,546.4966147,546.0135022,2.306571773,1.374585929,0.931985843,0.004220652,0.002515269,0.001705383
LAKE:WAUCONDA 350,LAKE:WAUCONDA 350,LAKE:Wauconda 350,LAKE,Wauconda 350,0.658499956,0.278134783,0.012604908,0.027438147,0.041552675,0.001003773,0.259,0.7469,0.2531,0.8743,0.0213,0,0.0239,0.0558,0.100035171,0.119671753,0.149695802,0.094329541,0.116292044,0.143539262,0.169674085,0.083811183,0.02295116,0.029808338,0.015284498,0.0260027,0.047575556,0.014436039,0.032339475,0.044927576,0.024865628,0.077222302,0.087268363,0.072891156,0.148815067,0.085040007,0.081339765,0.097051927,0.115131605,,-0.47444149,285,190,127,0.8152,0.34923782,66,0.1729,0.257042074,53,0.01058,0.144298389,30,0.00062,0.067558011,14,0.00044,0.059429043,12,0.00018,0.055399282,11,8.00E-05,0.035113993,7,194.9235684,194.6788979,0.729770001,0.353493825,0.376276175,0.003743878,0.0018135,0.001930378
MCHENRY:ALG 42,MCHENRY:ALGONQUIN ALG 42,MCHENRY:ALG 42,MCHENRY,ALG 42,0.837460449,0.106395058,0.019075106,0.023317652,0.012135438,0.001187734,0.2708,0.8493,0.1507,0.833,0.0025,0,0.0017,0.1628,0.122205725,0.099315774,0.117850348,0.131880237,0.157903716,0.148800138,0.145162813,0.055649989,0.021231261,0.007662984,2.23E-06,0.009169207,0.033133536,0.012270195,0.023591231,0.042050001,0.019586264,0.006348227,0.030865042,0.039410903,0.093373423,0.183694005,0.138362852,0.249278878,0.111201026,,-0.450027,167,111,74,0.81438,0.348222319,39,0.17388,0.257431931,53,0.01058,0.144727847,30,0.00068,0.068204406,14,0.00028,0.059421414,12,6.00E-05,0.05545895,11,0.00014,0.035406529,7,346.1182462,345.529925,2.522521739,0.822086263,1.700435476,0.007288035,0.00237516,0.004912874
COOK:8300007,COOK:8300007,COOK:Northfield Precinct 7,COOK,Northfield Precinct 7,0.74973343,0.04899809,0.012080887,0.181135808,0.008051029,0.002011903,0.5567,0.6145,0.3855,0.6865,0.1349,0,0,0.1786,0.086216626,0.220418138,0.031256335,0.052084494,0.209392271,0.115238238,0.089708749,0.064316822,0.131368327,0.017413997,0.018825199,1.55E-05,0.018845642,2.67E-05,0.040571589,0.018840974,5.03E-06,1.27E-05,0.037611592,0.134487409,0.024626917,0.091194429,0.069452352,0.115731956,0.412338031,,-0.584024059,572,381,254,0.81584,0.349146104,133,0.1723,0.256988579,53,0.01056,0.144300086,30,0.00064,0.067625945,14,0.00042,0.059696654,12,8.00E-05,0.055650015,11,0.00016,0.035845252,7,369.8571509,369.5933441,2.374261311,0.527613625,1.846647687,0.006419401,0.001426534,0.004992867
COOK:8000039,COOK:8000039,COOK:Maine Precinct 39,COOK,Maine Precinct 39,0.736064308,0.084210552,0.009949718,0.159833028,0.009192563,1.51E-06,0.4005,0.9112,0.0888,0.7543,0.0811,0,0.0062,0.1584,0.095309048,0.083876986,0.154476653,0.153331641,0.061295432,0.213836048,0.121747726,0.048641755,0.067484712,0.019707188,8.54E-06,2.43E-05,0.011812026,0.086546594,0.023613727,0.078615038,0.009875818,0.035388861,0.066988441,0.09050649,0.065084689,0.049323759,0.007960437,0.145711955,0.308832094,,-0.493835903,270,180,120,0.81558,0.348968777,63,0.17276,0.257259057,53,0.0105,0.145151702,30,0.00066,0.067401559,14,0.00032,0.059010477,12,0.0001,0.056299669,12,8.00E-05,0.03489377,7,319.9916898,319.9916898,1.056141899,0.386560892,0.669581007,0.003300529,0.001208034,0.002092495
COOK:8000055,COOK:8000055,COOK:Maine Precinct 55,COOK,Maine Precinct 55,0.7561729,0.12520491,0.013724998,0.097175108,0.018858601,3.79E-06,0.3477,0.8248,0.1752,0.8061,0.0659,0,0.0028,0.1251,0.121177336,0.052046079,0.105987511,0.183824078,0.104629002,0.219325199,0.095926237,0.070057689,0.04702687,0.0399417,2.95E-05,0.014719964,0.002113792,0.058874033,0.006313923,0.008413266,0.006457219,0.010542176,0.115870969,0.075722334,0.128491925,0.147427317,0.04220249,0.212434693,0.130444682,,-0.731979105,227,151,101,0.81768,0.349111863,53,0.17074,0.257006781,53,0.01046,0.144258479,30,0.00056,0.068178873,14,0.00042,0.059635475,12,6.00E-05,0.056102533,12,8.00E-05,0.035403939,7,214.426733,214.426733,0.612564822,0.206764746,0.405800076,0.002856756,0.000964268,0.001892488
LAKE:WAUCONDA 347,LAKE:WAUCONDA 347,LAKE:Wauconda 347,LAKE,Wauconda 347,0.810402597,0.114911212,0.018019415,0.036555349,0.018873315,0.000913346,0.3403,0.8716,0.1284,0.7434,0.0085,0,0.0001,0.2453,0.059311406,0.096925722,0.188146491,0.100526423,0.123421816,0.163862632,0.146473344,0.050449354,0.07088281,0.011049738,0.062624183,0.029203033,0.012477894,0.026844097,0.009580503,0.071457294,0.015231164,0.031920462,0.052991193,0.081476146,0.115117764,0.107297197,0.088803781,0.072837602,0.211087946,,-0.516718179,267,178,119,0.81444,0.349095096,62,0.17386,0.257699287,53,0.01038,0.144139408,30,0.00064,0.067549622,14,0.00042,0.058896688,12,0.00018,0.056102577,12,8.00E-05,0.035402676,7,537.3936716,534.2417828,6.302276666,2.626666935,3.675609731,0.011727486,0.004887789,0.006839697
LAKE:VERNON 284,LAKE:VERNON 284,LAKE:Vernon 284,LAKE,Vernon 284,0.678323032,0.032613534,0.007125383,0.276263714,0.007090061,1.03E-05,0.5377,0.9248,0.0752,0.7438,0.0776,0,0.014,0.1645,0.13209604,0.162441732,0.05799528,0.167757044,0.139593472,0.170946638,0.070407671,0.086408849,0.012353273,0.010580048,4.25E-06,0.010638189,2.94E-05,1.04E-06,1.06E-05,0.047544541,1.04E-06,0.051066274,0.015892115,0.036995842,0.135662495,0.12685119,0.135708961,0.137613762,0.291400286,,-0.869907523,491,327,218,0.81584,0.349447325,114,0.1728,0.257126003,53,0.01036,0.144752464,30,0.00056,0.067809007,14,0.0003,0.058446957,12,8.00E-05,0.05624211,12,6.00E-05,0.035571084,7,299.9627657,299.7595389,0.406453612,0.203226806,0.203226806,0.001355014,0.000677507,0.000677507
COOK:9600061,COOK:9600061,COOK:Wheeling Precinct 61,COOK,Wheeling Precinct 61,0.848641465,0.065831842,0.013060135,0.058300875,0.008014461,0.000531795,0.3995,0.8561,0.1439,0.7556,0.0329,0.0009,0.0006,0.2037,0.096139472,0.09277785,0.048332743,0.129829807,0.142274585,0.148943824,0.150457445,0.102224404,0.089019871,0.019253939,0.008330999,0.004949782,0.022466145,0.013823756,0.009541859,0.001980057,0.031553208,0.026762411,0.019714444,0.129594225,0.092526619,0.113688089,0.083260419,0.089218358,0.333335693,,-0.965865988,462,308,205,0.8162,0.349133537,108,0.17214,0.257356182,53,0.01036,0.143760108,30,0.00054,0.067560501,14,0.00044,0.060283599,12,0.00012,0.055773331,11,0.0002,0.035624596,7,715.9542194,715.0111032,3.42333016,1.346663473,2.076666688,0.004781493,0.001880935,0.002900558
COOK:8000020,COOK:8000020,COOK:Maine Precinct 20,COOK,Maine Precinct 20,0.810326942,0.060572955,0.022876847,0.094766929,0.009813939,0.003264884,0.4698,0.9215,0.0785,0.5329,0.2027,0,0.0562,0.2081,0.065726145,0.225836615,0.089498344,0.0813205,0.135352024,0.128182875,0.165635274,0.041760475,0.066687749,6.87E-05,0.019506732,0.035845116,2.55E-05,0.009815458,0.052050653,2.94E-05,6.23E-05,2.15E-05,0.042313032,0.035821048,0.000220518,0.065119002,0.100927692,0.1952768,0.442896523,,-0.692982865,210,140,93,0.8155,0.348676497,49,0.17318,0.257338322,53,0.0103,0.144089306,30,0.00058,0.067443529,14,0.00032,0.059849206,12,8.00E-05,0.056258737,12,4.00E-05,0.03550554,7,161.7341555,161.3269448,1.086410022,0.543359491,0.54305053,0.006717258,0.003359584,0.003357674
MCHENRY:ALG 39,MCHENRY:ALGONQUIN ALG 39,MCHENRY:ALG 39,MCHENRY,ALG 39,0.896934906,0.061424614,0.007792212,0.019361142,0.014606938,1.85E-05,0.3421,0.9048,0.0952,0.9427,0.0091,0,0,0.0481,0.080184561,0.182243127,0.058551929,0.194567056,0.125350432,0.135492765,0.146778187,0.048440991,0.028390952,0.018157532,6.58E-05,0.018683754,0.034472933,0.014546754,4.14E-05,0.034389318,1.83E-05,4.37E-05,0.011580176,0.021907751,0.089330508,0.15761268,0.150851731,0.232265049,0.216032658,,-0.931140292,144,96,64,0.81704,0.34974128,34,0.1717,0.256704045,53,0.0103,0.144358034,30,0.00048,0.06787485,14,0.00024,0.05944584,12,8.00E-05,0.055276372,11,0.00016,0.034950731,7,211.2882833,211.2880063,0.809230407,0.404149698,0.405080708,0.003829982,0.001912788,0.001917194
COOK:8000060,COOK:8000060,COOK:Maine Precinct 60,COOK,Maine Precinct 60,0.787756159,0.073096083,0.018109689,0.107741261,0.012783655,0.000533572,0.4636,0.8921,0.1079,0.7433,0.0441,0,0.0105,0.1716,0.163670118,0.084786944,0.092464773,0.1348774,0.115652467,0.17531327,0.126448731,0.06746451,0.039321786,0.000113105,0.01897096,3.83E-05,0.003423261,2.98E-05,0.017845098,0.036834783,0.030152535,0.008960779,0.010088065,0.073652156,0.055921168,0.141673833,0.047992811,0.109384829,0.444918456,,-0.915352577,497,331,221,0.81626,0.349660433,116,0.1722,0.256777916,53,0.01028,0.144512009,30,0.00064,0.067682797,14,0.00032,0.059182201,12,0.00012,0.055688343,11,0.00018,0.035711612,7,743.9613889,742.4403852,6.084405077,5.068523806,1.015881272,0.008178388,0.006812886,0.001365503
LAKE:ELA 87,LAKE:ELA 87,LAKE:Ela 87,LAKE,Ela 87,0.814144641,0.053865117,0.018040705,0.098627042,0.012062194,0.001463987,0.4314,0.9745,0.0255,0.7839,0.0277,0,0,0.1875,0.109274831,0.141519676,0.047132467,0.073868426,0.18447662,0.194862021,0.146942068,0.065787592,0.036136298,0.021253709,0.005931157,0,0.003241093,0.037522429,0.010228532,0.002390588,0,7.02E-06,0.039662449,0.021092744,0.139218209,0.037611574,0.086127499,0.085490498,0.510222497,,-0.914507654,357,238,159,0.81674,0.349786257,83,0.17198,0.256824579,53,0.01026,0.144446023,30,0.00044,0.067453949,14,0.0003,0.059125498,12,0.00012,0.055900217,12,0.00016,0.035366398,7,285.0223598,284.4964883,1.840550294,0.920275147,0.920275147,0.006457565,0.003228782,0.003228782
LAKE:VERNON 283,LAKE:VERNON 283,LAKE:Vernon 283,LAKE,Vernon 283,0.645858411,0.029869755,0.019301337,0.291820076,0.014017514,0.000879473,0.4908,0.9512,0.0488,0.6044,0.0483,0,0.0092,0.3126,0.123768603,0.120392834,0.079199641,0.120882855,0.178706735,0.152932778,0.111389653,0.066128903,0.046597999,0.019650308,1.76E-06,0.009852502,0.029497893,0.007858007,0.015719541,1.76E-06,0.007858007,1.76E-06,0.011856759,0.017705528,0.129805675,0.078671172,0.106362397,0.179278112,0.385878808,,-0.483809106,336,224,149,0.81568,0.349535682,78,0.17298,0.256975294,53,0.01026,0.14454151,30,0.00046,0.068158743,14,0.00042,0.058920324,12,0.00012,0.055301814,11,8.00E-05,0.035788073,7,74.02194925,73.64370142,0.536904443,0.378247836,0.158656607,0.007253314,0.005109942,0.002143372
LAKE:CUBA 66,LAKE:CUBA 66,LAKE:Cuba 66,LAKE,Cuba 66,0.915433564,0.025389411,0.010865475,0.026575202,0.006046377,0,0.4096,0.9642,0.0358,0.7346,0.0001,0,0.0499,0.2155,0.058315691,0.241834615,0.097481515,0.083177603,0.13578257,0.244663695,0.096626818,0.01630888,0.025808612,0.021196999,0.012109883,2.94E-06,2.18E-05,1.33E-05,4.92E-06,0.012131996,2.71E-05,1.15E-05,0.012137177,0.015158031,0.093929957,0.054556345,0.042554665,0.321052984,0.415090395,,-0.748995658,176,117,78,0.81754,0.348892695,41,0.17118,0.256985426,53,0.01024,0.144293401,30,0.00042,0.06785187,14,0.00044,0.059720681,12,8.00E-05,0.05588596,12,0.0001,0.035975233,7,339.9411601,337.9343503,3.441340896,1.720455123,1.720885773,0.010123343,0.005061038,0.005062305
COOK:8300021,COOK:8300021,COOK:Northfield Precinct 21,COOK,Northfield Precinct 21,0.877096371,0.025897658,0.00647462,0.072572793,0.012926949,4.69E-06,0.4925,0.8434,0.1566,0.6557,0.1064,0,0.0031,0.2083,0.148382856,0.176025644,0.053721728,0.086728138,0.137188113,0.14150737,0.157487495,0.057994372,0.040964285,0.007901354,0.009462338,0.003165083,0.040970973,0.102418435,0.009481958,0.004729433,0.031525971,0.0221785,0.01577461,0.048887874,0.041052062,0.071012154,0.102462073,0.105647832,0.383329348,,-0.745223323,582,388,259,0.81618,0.349442164,136,0.17234,0.256992893,53,0.01022,0.144397781,30,0.00066,0.067925769,14,0.0003,0.059075231,12,0.0001,0.055092726,11,0.0002,0.034789392,7,547.9924196,547.507939,0.968961239,0.726720929,0.24224031,0.001768202,0.001326151,0.00044205
